"","HHID","HV001","HV002","ta_id","urban_rural","HV246A","HV246D","HV246E","HV246G","HV248","HV245","HV271","HV251","HV204","HV206","HV226","HV219","HV243A","HV207","hhlivestock","livestock","sick","land","wealth","orphans","water","electricity","cooking","femalehh","cellphone","radio","urbanruralscore","capacity","na.rm"
"2946","      603  1",603,1,62,0,0,0,0,0,0,NA,-41040,0,20,0,8,1,1,1,0,0,0.147481097612777,NA,1.86322317560105,0.892362586016481,1.81553893233594,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"2947","      603 14",603,14,62,0,0,0,0,0,0,NA,12783,0,30,0,8,1,1,1,0,0,0.147481097612777,NA,2.85243394783791,0.892362586016481,1.03553213192792,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"2948","      603 16",603,16,62,0,0,3,0,0,0,NA,-46823,0,30,0,8,1,0,0,3,3.1001614136437,0.147481097612777,NA,1.69331407696882,0.892362586016481,1.03553213192792,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"2949","      603 20",603,20,62,0,0,0,0,0,0,NA,151319,1,30,0,7,1,1,1,0,0,0.147481097612777,NA,3.67700280350013,0.469968566816753,1.03553213192792,0,3.60980583761737,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"2950","      603 22",603,22,62,0,0,0,0,0,0,NA,233654,0,10,1,7,1,0,1,0,0,0.147481097612777,NA,3.8249936284088,0.892362586016481,2.71336280176811,3.71083312058548,3.60980583761737,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"2951","      603 24",603,24,62,0,1,12,0,0,0,NA,284086,1,20,1,7,1,1,1,13,3.89227763146717,0.147481097612777,NA,3.87902472177385,0.469968566816753,1.81553893233594,3.71083312058548,3.60980583761737,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"2952","      603 25",603,25,62,0,0,0,0,0,0,NA,213364,0,3,1,7,1,1,1,0,0,0.147481097612777,NA,3.79848780902217,0.892362586016481,3.58721523291397,3.71083312058548,3.60980583761737,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"2953","      603 26",603,26,62,0,0,0,0,0,0,NA,194746,0,5,1,7,1,1,1,0,0,0.147481097612777,NA,3.768074080367,0.892362586016481,3.35430125807548,3.71083312058548,3.60980583761737,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"2954","      603 27",603,27,62,0,0,0,0,0,0,NA,92465,0,5,0,8,1,1,1,0,0,0.147481097612777,NA,3.45527142978507,0.892362586016481,3.35430125807548,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"2955","      603 36",603,36,62,0,0,0,0,0,0,NA,113458,2,30,0,8,1,1,0,0,0,0.147481097612777,NA,3.54617279755331,0.257752102625096,1.03553213192792,0,0.0693376386115478,1.12802650581939,0,0,0,NA,FALSE
"2956","      603 37",603,37,62,0,0,0,0,0,0,NA,-15569,0,10,0,8,1,1,0,0,0,0.147481097612777,NA,2.42443292838332,0.892362586016481,2.71336280176811,0,0.0693376386115478,1.12802650581939,0,0,0,NA,FALSE
"2957","      604  3",604,3,76,0,0,0,0,0,0,NA,139129,0,0,0,8,1,1,1,0,0,0.147481097612777,NA,3.63979271089967,0.892362586016481,3.62801768106086,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"2958","      604 10",604,10,76,0,0,0,0,2,0,NA,-14291,0,20,0,NA,1,0,1,2,2.82541840115538,0.147481097612777,NA,2.44516183841645,0.892362586016481,1.81553893233594,0,NA,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"2959","      604 15",604,15,76,0,0,0,0,0,0,NA,32693,0,30,0,8,1,1,1,0,0,0.147481097612777,NA,3.06125223005692,0.892362586016481,1.03553213192792,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"2960","      604 18",604,18,76,0,0,0,0,2,0,5,-25869,1,NA,0,8,1,1,1,2,2.82541840115538,0.147481097612777,1.94353276934054,2.22682864667403,0.469968566816753,NA,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"2961","      604 31",604,31,76,0,0,0,0,0,0,NA,-40148,0,30,0,8,1,1,1,0,0,0.147481097612777,NA,1.88989890408631,0.892362586016481,1.03553213192792,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"2962","      605 13",605,13,26,0,0,0,0,0,0,NA,-13917,0,10,0,8,1,0,1,0,0,0.147481097612777,NA,2.45008920227678,0.892362586016481,2.71336280176811,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"2963","      605 19",605,19,26,0,0,0,0,0,0,NA,-58056,0,20,0,8,2,0,0,0,0,0.147481097612777,NA,1.2693908758814,0.892362586016481,1.81553893233594,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"2964","      606 20",606,20,127,0,0,0,0,0,0,7,-18153,0,15,NA,8,1,1,1,0,0,0.147481097612777,2.79278361023341,2.38246538102115,0.892362586016481,2.3318599115947,NA,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"2965","      607 14",607,14,4162,0,0,0,0,0,0,2,-63601,0,50,NA,8,1,0,1,0,0,0.147481097612777,0.612985424523494,1.02879959221816,0.892362586016481,0.700102006120367,NA,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"2966","      607 18",607,18,4162,0,0,4,0,0,0,7,-45726,0,60,NA,8,1,0,0,4,3.29708605895846,0.147481097612777,2.79278361023341,1.72661626030074,0.892362586016481,0.23954437266236,NA,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"2967","      608  3",608,3,218,0,0,0,0,0,0,NA,-70542,0,3,0,8,1,0,0,0,0,0.147481097612777,NA,0.696967122589415,0.892362586016481,3.58721523291397,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"2968","      609  1",609,1,82,1,0,0,0,0,0,NA,152344,0,30,0,6,2,1,1,0,0,0.147481097612777,NA,3.67972134907824,0.892362586016481,1.03553213192792,0,3.94408803160981,0,0,1.87771404291481,3.53393934245179,NA,FALSE
"2969","      609  3",609,3,82,1,0,0,0,0,0,NA,327313,0,30,1,7,2,1,1,0,0,0.147481097612777,NA,3.917763996262,0.892362586016481,1.03553213192792,3.71083312058548,3.60980583761737,0,0,1.87771404291481,3.53393934245179,NA,FALSE
"2970","      609  5",609,5,82,1,0,0,0,0,0,NA,285358,0,0,1,7,1,1,1,0,0,0.147481097612777,NA,3.88021408546428,0.892362586016481,3.62801768106086,3.71083312058548,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"2971","      609  7",609,7,82,1,0,0,0,0,1,NA,194699,3,15,0,7,2,1,1,0,0,0.0120635460028885,NA,3.76790417126837,0.133888369722199,2.3318599115947,0,3.60980583761737,0,0,1.87771404291481,3.53393934245179,NA,FALSE
